WaveNum,PCT_Transmit
3101.17,98.2
3101.23,98.2
3101.29,98.3
3101.35,98.5
3101.41,98.6
3101.47,98.7
3101.53,98.9
3101.59,99
3101.65,99
3101.71,99.1
3101.77,99.1
3101.83,99.1
3101.89,99.1
3101.95,99.1
3102.01,99.1
3102.07,99.1
3102.13,99.1
3102.19,99.1
3102.25,99.1
3102.31,99.1
3102.37,99.1
3102.43,99.1
3102.49,99.1
3102.55,99
3102.61,99
3102.67,99
3102.73,98.9
3102.79,98.8
3102.85,98.8
3102.91,98.7
3102.97,98.7
3103.03,98.7
3103.1,98.7
3103.16,98.7
3103.22,98.8
3103.28,98.9
3103.34,98.9
3103.4,99
3103.46,99
3103.52,99.1
3103.58,99.1
3103.64,99.1
3103.7,99.1
3103.76,99.2
3103.82,99.2
3103.88,99.2
3103.94,99.2
3104,99.2
3104.06,99.2
3104.12,99.2
3104.18,99.2
3104.24,99.1
3104.3,99.1
3104.36,99.1
3104.42,99.1
3104.48,99.1
3104.54,99.1
3104.6,99.1
3104.66,99.1
3104.72,99.1
3104.78,99.1
3104.84,99.1
3104.9,99.1
3104.96,99.1
3105.02,99.1
3105.08,99.1
3105.14,99.1
3105.2,99.1
3105.26,99.2
3105.32,99.2
3105.39,99.2
3105.45,99.2
3105.51,99.2
3105.57,99.2
3105.63,99.2
3105.69,99.1
3105.75,99.1
3105.81,99.1
3105.87,99.1
3105.93,99.1
3105.99,99.1
3106.05,99.1
3106.11,99.1
3106.17,99.1
3106.23,99.1
3106.29,99.1
3106.35,99.2
3106.41,99.2
3106.47,99.2
3106.53,99.2
3106.59,99.2
3106.65,99.2
3106.71,99.2
3106.77,99.2
3106.83,99.1
3106.89,99.1
3106.95,99
3107.01,99
3107.07,98.9
3107.13,98.9
3107.19,98.8
3107.25,98.8
3107.31,98.8
3107.37,98.8
3107.43,98.8
3107.49,98.9
3107.55,98.9
3107.62,99
3107.68,99
3107.74,99.1
3107.8,99.1
3107.86,99.1
3107.92,99.1
3107.98,99.1
3108.04,99.1
3108.1,99.1
3108.16,99.1
3108.22,99
3108.28,99
3108.34,99
3108.4,99
3108.46,99
3108.52,99
3108.58,99
3108.64,99
3108.7,99.1
3108.76,99.1
3108.82,99.1
3108.88,99.1
3108.94,99.1
3109,99.1
3109.06,99.1
3109.12,99.1
3109.18,99.1
3109.24,99.1
3109.3,99
3109.36,99
3109.42,99
3109.48,99
3109.54,99
3109.6,99
3109.66,99
3109.72,99
3109.78,99
3109.84,99
3109.91,99
3109.97,99
3110.03,99
3110.09,99
3110.15,99
3110.21,98.9
3110.27,98.9
3110.33,98.9
3110.39,98.9
3110.45,98.9
3110.51,99
3110.57,99
3110.63,99
3110.69,99
3110.75,99
3110.81,99
3110.87,99
3110.93,99.1
3110.99,99.1
3111.05,99.1
3111.11,99.1
3111.17,99.1
3111.23,99.1
3111.29,99.1
3111.35,99.1
3111.41,99.1
3111.47,99.1
3111.53,99.1
3111.59,99
3111.65,99
3111.71,99
3111.77,98.9
3111.83,98.9
3111.89,98.8
3111.95,98.8
3112.01,98.7
3112.07,98.7
3112.14,98.6
3112.2,98.6
3112.26,98.6
3112.32,98.7
3112.38,98.7
3112.44,98.7
3112.5,98.8
3112.56,98.9
3112.62,98.9
3112.68,98.9
3112.74,99
3112.8,99
3112.86,99
3112.92,99
3112.98,99
3113.04,99
3113.1,99
3113.16,99
3113.22,99
3113.28,99
3113.34,99
3113.4,99
3113.46,99
3113.52,99.1
3113.58,99
3113.64,99
3113.7,99
3113.76,99
3113.82,99
3113.88,99
3113.94,99
3114,99
3114.06,99
3114.12,98.9
3114.18,98.9
3114.24,98.9
3114.3,98.8
3114.37,98.8
3114.43,98.8
3114.49,98.8
3114.55,98.8
3114.61,98.8
3114.67,98.8
3114.73,98.9
3114.79,98.9
3114.85,98.9
3114.91,98.9
3114.97,99
3115.03,99
3115.09,99
3115.15,99
3115.21,98.9
3115.27,98.9
3115.33,98.9
3115.39,98.8
3115.45,98.7
3115.51,98.6
3115.57,98.4
3115.63,98.3
3115.69,98.1
3115.75,98
3115.81,97.9
3115.87,97.9
3115.93,97.9
3115.99,98
3116.05,98.1
3116.11,98.3
3116.17,98.4
3116.23,98.6
3116.29,98.7
3116.35,98.8
3116.41,98.9
3116.47,98.9
3116.53,98.9
3116.59,99
3116.66,99
3116.72,99
3116.78,99
3116.84,99
3116.9,99
3116.96,99
3117.02,99
3117.08,99
3117.14,99.1
3117.2,99.1
3117.26,99.1
3117.32,99.1
3117.38,99.1
3117.44,99.1
3117.5,99.1
3117.56,99
3117.62,99
3117.68,99
3117.74,98.9
3117.8,98.9
3117.86,98.8
3117.92,98.8
3117.98,98.7
3118.04,98.7
3118.1,98.6
3118.16,98.6
3118.22,98.6
3118.28,98.7
3118.34,98.7
3118.4,98.7
3118.46,98.7
3118.52,98.7
3118.58,98.7
3118.64,98.6
3118.7,98.5
3118.76,98.4
3118.82,98.3
3118.89,98.3
3118.95,98.2
3119.01,98.2
3119.07,98.2
3119.13,98.3
3119.19,98.4
3119.25,98.4
3119.31,98.5
3119.37,98.6
3119.43,98.7
3119.49,98.7
3119.55,98.8
3119.61,98.8
3119.67,98.9
3119.73,98.9
3119.79,98.9
3119.85,98.9
3119.91,99
3119.97,99
3120.03,99
3120.09,99
3120.15,99
3120.21,99
3120.27,99
3120.33,99.1
3120.39,99.1
3120.45,99.1
3120.51,99.1
3120.57,99.1
3120.63,99.1
3120.69,99.1
3120.75,99.1
3120.81,99.1
3120.87,99.1
3120.93,99.1
3120.99,99.1
3121.05,99.1
3121.12,99
3121.18,99
3121.24,99
3121.3,99
3121.36,99
3121.42,99
3121.48,98.9
3121.54,98.9
3121.6,98.9
3121.66,99
3121.72,99
3121.78,98.9
3121.84,98.9
3121.9,98.9
3121.96,98.8
3122.02,98.7
3122.08,98.6
3122.14,98.5
3122.2,98.3
3122.26,98.1
3122.32,98
3122.38,97.9
3122.44,97.8
3122.5,97.7
3122.56,97.7
3122.62,97.8
3122.68,97.9
3122.74,98
3122.8,98.1
3122.86,98.2
3122.92,98.3
3122.98,98.4
3123.04,98.5
3123.1,98.6
3123.16,98.6
3123.22,98.7
3123.28,98.8
3123.34,98.8
3123.41,98.8
3123.47,98.9
3123.53,98.9
3123.59,98.9
3123.65,98.9
3123.71,98.9
3123.77,98.9
3123.83,98.9
3123.89,98.9
3123.95,98.9
3124.01,98.8
3124.07,98.8
3124.13,98.8
3124.19,98.8
3124.25,98.8
3124.31,98.8
3124.37,98.9
3124.43,98.9
3124.49,98.9
3124.55,98.9
3124.61,98.9
3124.67,98.9
3124.73,98.9
3124.79,98.9
3124.85,98.9
3124.91,98.8
3124.97,98.8
3125.03,98.8
3125.09,98.8
3125.15,98.8
3125.21,98.8
3125.27,98.8
3125.33,98.8
3125.39,98.8
3125.45,98.8
3125.51,98.8
3125.57,98.8
3125.64,98.8
3125.7,98.7
3125.76,98.7
3125.82,98.7
3125.88,98.7
3125.94,98.7
3126,98.7
3126.06,98.7
3126.12,98.7
3126.18,98.7
3126.24,98.7
3126.3,98.6
3126.36,98.6
3126.42,98.6
3126.48,98.5
3126.54,98.4
3126.6,98.3
3126.66,98.2
3126.72,98.1
3126.78,98.1
3126.84,98.1
3126.9,98.1
3126.96,98.2
3127.02,98.3
3127.08,98.4
3127.14,98.5
3127.2,98.6
3127.26,98.6
3127.32,98.7
3127.38,98.8
3127.44,98.8
3127.5,98.8
3127.56,98.9
3127.62,98.9
3127.68,98.9
3127.74,98.9
3127.8,98.9
3127.87,98.8
3127.93,98.8
3127.99,98.8
3128.05,98.8
3128.11,98.7
3128.17,98.7
3128.23,98.7
3128.29,98.7
3128.35,98.7
3128.41,98.7
3128.47,98.7
3128.53,98.8
3128.59,98.8
3128.65,98.8
3128.71,98.8
3128.77,98.8
3128.83,98.9
3128.89,98.9
3128.95,98.9
3129.01,98.9
3129.07,98.9
3129.13,98.9
3129.19,98.9
3129.25,98.9
3129.31,98.9
3129.37,98.9
3129.43,98.9
3129.49,98.9
3129.55,98.9
3129.61,98.9
3129.67,98.9
3129.73,98.9
3129.79,98.9
3129.85,98.9
3129.91,98.9
3129.97,98.9
3130.03,98.9
3130.09,98.9
3130.16,98.9
3130.22,98.9
3130.28,98.9
3130.34,98.9
3130.4,98.9
3130.46,98.9
3130.52,98.9
3130.58,98.9
3130.64,98.9
3130.7,98.9
3130.76,98.9
3130.82,98.9
3130.88,98.9
3130.94,98.9
3131,98.9
3131.06,98.8
3131.12,98.8
3131.18,98.8
3131.24,98.8
3131.3,98.8
3131.36,98.8
3131.42,98.8
3131.48,98.8
3131.54,98.8
3131.6,98.8
3131.66,98.8
3131.72,98.8
3131.78,98.8
3131.84,98.8
3131.9,98.8
3131.96,98.9
3132.02,98.9
3132.08,98.9
3132.14,98.8
3132.2,98.8
3132.26,98.8
3132.32,98.8
3132.39,98.8
3132.45,98.7
3132.51,98.7
3132.57,98.6
3132.63,98.5
3132.69,98.4
3132.75,98.2
3132.81,98.1
3132.87,97.9
3132.93,97.7
3132.99,97.6
3133.05,97.6
3133.11,97.6
3133.17,97.6
3133.23,97.8
3133.29,97.9
3133.35,98.1
3133.41,98.3
3133.47,98.4
3133.53,98.5
3133.59,98.6
3133.65,98.7
3133.71,98.7
3133.77,98.8
3133.83,98.8
3133.89,98.9
3133.95,98.9
3134.01,98.9
3134.07,98.9
3134.13,98.9
3134.19,98.9
3134.25,98.9
3134.31,98.9
3134.37,98.9
3134.43,98.9
3134.49,98.9
3134.55,98.9
3134.61,98.8
3134.68,98.8
3134.74,98.8
3134.8,98.8
3134.86,98.8
3134.92,98.8
3134.98,98.8
3135.04,98.8
3135.1,98.8
3135.16,98.8
3135.22,98.8
3135.28,98.8
3135.34,98.8
3135.4,98.8
3135.46,98.8
3135.52,98.8
3135.58,98.8
3135.64,98.8
3135.7,98.8
3135.76,98.8
3135.82,98.7
3135.88,98.7
3135.94,98.7
3136,98.7
3136.06,98.6
3136.12,98.6
3136.18,98.6
3136.24,98.6
3136.3,98.6
3136.36,98.5
3136.42,98.5
3136.48,98.5
3136.54,98.5
3136.6,98.5
3136.66,98.5
3136.72,98.5
3136.78,98.5
3136.84,98.6
3136.91,98.6
3136.97,98.7
3137.03,98.7
3137.09,98.7
3137.15,98.7
3137.21,98.8
3137.27,98.8
3137.33,98.8
3137.39,98.8
3137.45,98.7
3137.51,98.7
3137.57,98.7
3137.63,98.7
3137.69,98.7
3137.75,98.7
3137.81,98.7
3137.87,98.7
3137.93,98.7
3137.99,98.8
3138.05,98.8
3138.11,98.8
3138.17,98.8
3138.23,98.8
3138.29,98.8
3138.35,98.7
3138.41,98.7
3138.47,98.7
3138.53,98.7
3138.59,98.6
3138.65,98.6
3138.71,98.6
3138.77,98.6
3138.83,98.6
3138.89,98.6
3138.95,98.6
3139.01,98.6
3139.07,98.6
3139.13,98.6
3139.2,98.6
3139.26,98.5
3139.32,98.5
3139.38,98.5
3139.44,98.5
3139.5,98.4
3139.56,98.4
3139.62,98.4
3139.68,98.4
3139.74,98.5
3139.8,98.5
3139.86,98.5
3139.92,98.5
3139.98,98.6
3140.04,98.6
3140.1,98.6
3140.16,98.5
3140.22,98.5
3140.28,98.4
3140.34,98.4
3140.4,98.3
3140.46,98.3
3140.52,98.3
3140.58,98.3
3140.64,98.3
3140.7,98.4
3140.76,98.4
3140.82,98.5
3140.88,98.5
3140.94,98.6
3141,98.6
3141.06,98.7
3141.12,98.7
3141.18,98.7
3141.24,98.7
3141.3,98.7
3141.36,98.7
3141.43,98.7
3141.49,98.6
3141.55,98.6
3141.61,98.6
3141.67,98.6
3141.73,98.6
3141.79,98.6
3141.85,98.6
3141.91,98.6
3141.97,98.6
3142.03,98.6
3142.09,98.6
3142.15,98.6
3142.21,98.7
3142.27,98.6
3142.33,98.6
3142.39,98.6
3142.45,98.6
3142.51,98.6
3142.57,98.6
3142.63,98.5
3142.69,98.5
3142.75,98.5
3142.81,98.5
3142.87,98.5
3142.93,98.5
3142.99,98.5
3143.05,98.5
3143.11,98.6
3143.17,98.6
3143.23,98.6
3143.29,98.6
3143.35,98.6
3143.41,98.6
3143.47,98.6
3143.53,98.6
3143.59,98.6
3143.66,98.6
3143.72,98.6
3143.78,98.6
3143.84,98.7
3143.9,98.7
3143.96,98.7
3144.02,98.7
3144.08,98.7
3144.14,98.7
3144.2,98.7
3144.26,98.8
3144.32,98.8
3144.38,98.8
3144.44,98.8
3144.5,98.8
3144.56,98.8
3144.62,98.8
3144.68,98.8
3144.74,98.8
3144.8,98.8
3144.86,98.8
3144.92,98.8
3144.98,98.7
3145.04,98.7
3145.1,98.7
3145.16,98.7
3145.22,98.7
3145.28,98.6
3145.34,98.6
3145.4,98.6
3145.46,98.6
3145.52,98.6
3145.58,98.6
3145.64,98.6
3145.7,98.6
3145.76,98.6
3145.82,98.7
3145.88,98.7
3145.95,98.7
3146.01,98.7
3146.07,98.7
3146.13,98.7
3146.19,98.7
3146.25,98.7
3146.31,98.7
3146.37,98.7
3146.43,98.7
3146.49,98.7
3146.55,98.7
3146.61,98.7
3146.67,98.7
3146.73,98.7
3146.79,98.7
3146.85,98.7
3146.91,98.7
3146.97,98.7
3147.03,98.7
3147.09,98.7
3147.15,98.8
3147.21,98.7
3147.27,98.7
3147.33,98.7
3147.39,98.7
3147.45,98.7
3147.51,98.7
3147.57,98.7
3147.63,98.7
3147.69,98.7
3147.75,98.7
3147.81,98.7
3147.87,98.7
3147.93,98.7
3147.99,98.7
3148.05,98.7
3148.11,98.7
3148.18,98.7
3148.24,98.7
3148.3,98.7
3148.36,98.6
3148.42,98.6
3148.48,98.6
3148.54,98.6
3148.6,98.6
3148.66,98.6
3148.72,98.6
3148.78,98.6
3148.84,98.6
3148.9,98.6
3148.96,98.7
3149.02,98.7
3149.08,98.7
3149.14,98.7
3149.2,98.7
3149.26,98.6
3149.32,98.6
3149.38,98.6
3149.44,98.6
3149.5,98.6
3149.56,98.6
3149.62,98.6
3149.68,98.6
3149.74,98.6
3149.8,98.6
3149.86,98.6
3149.92,98.6
3149.98,98.6
3150.04,98.5
3150.1,98.5
3150.16,98.5
3150.22,98.5
3150.28,98.5
3150.34,98.5
3150.4,98.5
3150.47,98.5
3150.53,98.5
3150.59,98.5
3150.65,98.5
3150.71,98.5
3150.77,98.5
3150.83,98.5
3150.89,98.5
3150.95,98.5
3151.01,98.4
3151.07,98.4
3151.13,98.4
3151.19,98.4
3151.25,98.4
3151.31,98.4
3151.37,98.5
3151.43,98.5
3151.49,98.5
3151.55,98.5
3151.61,98.6
3151.67,98.6
3151.73,98.6
3151.79,98.6
3151.85,98.6
3151.91,98.6
3151.97,98.6
3152.03,98.6
3152.09,98.6
3152.15,98.6
3152.21,98.6
3152.27,98.6
3152.33,98.6
3152.39,98.6
3152.45,98.6
3152.51,98.6
3152.57,98.6
3152.63,98.6
3152.7,98.6
3152.76,98.6
3152.82,98.6
3152.88,98.6
3152.94,98.5
3153,98.5
3153.06,98.5
3153.12,98.4
3153.18,98.4
3153.24,98.3
3153.3,98.2
3153.36,98.2
3153.42,98.2
3153.48,98.2
3153.54,98.2
3153.6,98.2
3153.66,98.3
3153.72,98.3
3153.78,98.3
3153.84,98.3
3153.9,98.3
3153.96,98.3
3154.02,98.3
3154.08,98.3
3154.14,98.2
3154.2,98.2
3154.26,98.1
3154.32,98.1
3154.38,98
3154.44,98
3154.5,98
3154.56,97.9
3154.62,97.9
3154.68,97.9
3154.74,97.9
3154.8,98
3154.86,98
3154.92,98
3154.99,98
3155.05,98
3155.11,98.1
3155.17,98.1
3155.23,98.1
3155.29,98.1
3155.35,98.2
3155.41,98.2
3155.47,98.2
3155.53,98.3
3155.59,98.3
3155.65,98.3
3155.71,98.3
3155.77,98.4
3155.83,98.4
3155.89,98.4
3155.95,98.3
3156.01,98.3
3156.07,98.3
3156.13,98.3
3156.19,98.3
3156.25,98.3
3156.31,98.3
3156.37,98.3
3156.43,98.3
3156.49,98.2
3156.55,98.2
3156.61,98.2
3156.67,98.1
3156.73,98.1
3156.79,98
3156.85,98
3156.91,98
3156.97,97.9
3157.03,97.9
3157.09,97.9
3157.15,97.9
3157.22,97.9
3157.28,97.9
3157.34,98
3157.4,98
3157.46,98
3157.52,98.1
3157.58,98.1
3157.64,98.1
3157.7,98.1
3157.76,98.2
3157.82,98.2
3157.88,98.2
3157.94,98.3
3158,98.3
3158.06,98.4
3158.12,98.4
3158.18,98.5
3158.24,98.5
3158.3,98.5
3158.36,98.5
3158.42,98.5
3158.48,98.5
3158.54,98.5
3158.6,98.5
3158.66,98.4
3158.72,98.4
3158.78,98.4
3158.84,98.3
3158.9,98.3
3158.96,98.3
3159.02,98.3
3159.08,98.3
3159.14,98.3
3159.2,98.3
3159.26,98.3
3159.32,98.3
3159.38,98.3
3159.44,98.4
3159.51,98.4
3159.57,98.4
3159.63,98.4
3159.69,98.4
3159.75,98.4
3159.81,98.4
3159.87,98.4
3159.93,98.4
3159.99,98.4
3160.05,98.4
3160.11,98.4
3160.17,98.4
3160.23,98.4
3160.29,98.4
3160.35,98.4
3160.41,98.4
3160.47,98.4
3160.53,98.4
3160.59,98.4
3160.65,98.3
3160.71,98.3
3160.77,98.3
3160.83,98.3
3160.89,98.3
3160.95,98.2
3161.01,98.2
3161.07,98.2
3161.13,98.2
3161.19,98.1
3161.25,98.1
3161.31,98.1
3161.37,98.1
3161.43,98.1
3161.49,98.1
3161.55,98.2
3161.61,98.2
3161.67,98.2
3161.74,98.3
3161.8,98.3
3161.86,98.3
3161.92,98.3
3161.98,98.4
3162.04,98.4
3162.1,98.4
3162.16,98.4
3162.22,98.4
3162.28,98.4
3162.34,98.4
3162.4,98.4
3162.46,98.4
3162.52,98.4
3162.58,98.4
3162.64,98.4
3162.7,98.4
3162.76,98.4
3162.82,98.3
3162.88,98.3
3162.94,98.3
3163,98.2
3163.06,98.2
3163.12,98.2
3163.18,98.2
3163.24,98.2
3163.3,98.2
3163.36,98.2
3163.42,98.2
3163.48,98.2
3163.54,98.3
3163.6,98.3
3163.66,98.3
3163.72,98.3
3163.78,98.4
3163.84,98.4
3163.9,98.4
3163.96,98.4
3164.03,98.4
3164.09,98.4
3164.15,98.4
3164.21,98.4
3164.27,98.4
3164.33,98.3
3164.39,98.3
3164.45,98.3
3164.51,98.2
3164.57,98.2
3164.63,98.1
3164.69,98.1
3164.75,98.1
3164.81,98
3164.87,98
3164.93,98
3164.99,98.1
3165.05,98.1
3165.11,98.1
3165.17,98.1
3165.23,98
3165.29,98
3165.35,98
3165.41,98
3165.47,98
3165.53,98
3165.59,98
3165.65,98
3165.71,97.9
3165.77,97.9
3165.83,97.9
3165.89,97.9
3165.95,98
3166.01,98
3166.07,98.1
3166.13,98.1
3166.19,98.1
3166.26,98.2
3166.32,98.2
3166.38,98.2
3166.44,98.3
3166.5,98.3
3166.56,98.3
3166.62,98.3
3166.68,98.3
3166.74,98.3
3166.8,98.3
3166.86,98.3
3166.92,98.3
3166.98,98.4
3167.04,98.4
3167.1,98.4
3167.16,98.4
3167.22,98.4
3167.28,98.4
3167.34,98.4
3167.4,98.4
3167.46,98.4
3167.52,98.3
3167.58,98.3
3167.64,98.3
3167.7,98.2
3167.76,98.2
3167.82,98.2
3167.88,98.2
3167.94,98.2
3168,98.2
3168.06,98.2
3168.12,98.2
3168.18,98.2
3168.24,98.3
3168.3,98.3
3168.36,98.3
3168.42,98.3
3168.48,98.3
3168.55,98.3
3168.61,98.3
3168.67,98.3
3168.73,98.3
3168.79,98.3
3168.85,98.3
3168.91,98.3
3168.97,98.3
3169.03,98.2
3169.09,98.2
3169.15,98.2
3169.21,98.2
3169.27,98.2
3169.33,98.2
3169.39,98.2
3169.45,98.2
3169.51,98.2
3169.57,98.3
3169.63,98.3
3169.69,98.3
3169.75,98.3
3169.81,98.3
3169.87,98.3
3169.93,98.3
3169.99,98.2
3170.05,98.2
3170.11,98.2
3170.17,98.2
3170.23,98.2
3170.29,98.3
3170.35,98.3
3170.41,98.3
3170.47,98.3
3170.53,98.3
3170.59,98.4
3170.65,98.4
3170.71,98.4
3170.78,98.4
3170.84,98.3
3170.9,98.3
3170.96,98.3
3171.02,98.3
3171.08,98.3
3171.14,98.3
3171.2,98.3
3171.26,98.3
3171.32,98.2
3171.38,98.2
3171.44,98.2
3171.5,98.2
3171.56,98.1
3171.62,98.1
3171.68,98
3171.74,98
3171.8,98
3171.86,98
3171.92,98
3171.98,98
3172.04,98
3172.1,98
3172.16,98
3172.22,97.9
3172.28,97.9
3172.34,97.9
3172.4,97.9
3172.46,97.9
3172.52,97.9
3172.58,97.9
3172.64,98
3172.7,98
3172.76,98
3172.82,98
3172.88,98
3172.94,98
3173.01,98
3173.07,97.9
3173.13,97.9
3173.19,97.9
3173.25,97.8
3173.31,97.7
3173.37,97.6
3173.43,97.5
3173.49,97.3
3173.55,97.1
3173.61,96.9
3173.67,96.7
3173.73,96.6
3173.79,96.4
3173.85,96.3
3173.91,96.2
3173.97,96.2
3174.03,96.2
3174.09,96.2
3174.15,96.3
3174.21,96.4
3174.27,96.6
3174.33,96.8
3174.39,97
3174.45,97.2
3174.51,97.4
3174.57,97.5
3174.63,97.7
3174.69,97.7
3174.75,97.8
3174.81,97.8
3174.87,97.8
3174.93,97.8
3174.99,97.7
3175.05,97.7
3175.11,97.6
3175.17,97.5
3175.23,97.4
3175.3,97.3
3175.36,97.2
3175.42,97.1
3175.48,97
3175.54,96.9
3175.6,96.9
3175.66,96.8
3175.72,96.8
3175.78,96.9
3175.84,96.9
3175.9,97
3175.96,97.1
3176.02,97.2
3176.08,97.3
3176.14,97.4
3176.2,97.5
3176.26,97.6
3176.32,97.7
3176.38,97.8
3176.44,97.9
3176.5,97.9
3176.56,98
3176.62,98
3176.68,98.1
3176.74,98.1
3176.8,98.1
3176.86,98.1
3176.92,98.1
3176.98,98.1
3177.04,98.1
3177.1,98.1
3177.16,98.1
3177.22,98.1
3177.28,98
3177.34,98
3177.4,97.9
3177.46,97.8
3177.53,97.7
3177.59,97.6
3177.65,97.4
3177.71,97.3
3177.77,97.1
3177.83,97
3177.89,96.8
3177.95,96.6
3178.01,96.5
3178.07,96.4
3178.13,96.4
3178.19,96.4
3178.25,96.5
3178.31,96.7
3178.37,96.9
3178.43,97.1
3178.49,97.2
3178.55,97.4
3178.61,97.5
3178.67,97.7
3178.73,97.8
3178.79,97.8
3178.85,97.9
3178.91,97.9
3178.97,98
3179.03,98
3179.09,98
3179.15,98
3179.21,98.1
3179.27,98.1
3179.33,98
3179.39,98
3179.45,98
3179.51,97.9
3179.57,97.9
3179.63,97.8
3179.69,97.8
3179.75,97.7
3179.82,97.7
3179.88,97.7
3179.94,97.7
3180,97.8
3180.06,97.8
3180.12,97.9
3180.18,98
3180.24,98
3180.3,98.1
3180.36,98.1
3180.42,98.2
3180.48,98.2
3180.54,98.2
3180.6,98.2
3180.66,98.2
3180.72,98.2
3180.78,98.2
3180.84,98.2
3180.9,98.2
3180.96,98.2
3181.02,98.2
3181.08,98.2
3181.14,98.2
3181.2,98.1
3181.26,98.1
3181.32,98.1
3181.38,98
3181.44,98
3181.5,97.9
3181.56,97.9
3181.62,97.8
3181.68,97.8
3181.74,97.7
3181.8,97.7
3181.86,97.7
3181.92,97.7
3181.98,97.7
3182.05,97.8
3182.11,97.8
3182.17,97.8
3182.23,97.9
3182.29,97.9
3182.35,97.9
3182.41,97.9
3182.47,97.9
3182.53,97.9
3182.59,98
3182.65,98
3182.71,98
3182.77,98.1
3182.83,98.1
3182.89,98.1
3182.95,98.1
3183.01,98.1
3183.07,98.2
3183.13,98.2
3183.19,98.2
3183.25,98.1
3183.31,98.1
3183.37,98.1
3183.43,98.1
3183.49,98.1
3183.55,98.1
3183.61,98.1
3183.67,98.1
3183.73,98
3183.79,98
3183.85,98
3183.91,97.9
3183.97,97.9
3184.03,97.9
3184.09,97.8
3184.15,97.8
3184.21,97.8
3184.27,97.8
3184.34,97.8
3184.4,97.9
3184.46,97.8
3184.52,97.8
3184.58,97.8
3184.64,97.8
3184.7,97.7
3184.76,97.7
3184.82,97.7
3184.88,97.6
3184.94,97.6
3185,97.5
3185.06,97.5
3185.12,97.4
3185.18,97.4
3185.24,97.4
3185.3,97.5
3185.36,97.5
3185.42,97.6
3185.48,97.7
3185.54,97.8
3185.6,97.9
3185.66,97.9
3185.72,98
3185.78,98
3185.84,98
3185.9,98.1
3185.96,98.1
3186.02,98.1
3186.08,98.1
3186.14,98.1
3186.2,98.1
3186.26,98.1
3186.32,98.1
3186.38,98.1
3186.44,98.1
3186.5,98.1
3186.57,98.1
3186.63,98.1
3186.69,98.1
3186.75,98
3186.81,98
3186.87,98
3186.93,97.9
3186.99,97.9
3187.05,97.9
3187.11,97.9
3187.17,97.9
3187.23,97.8
3187.29,97.8
3187.35,97.8
3187.41,97.8
3187.47,97.7
3187.53,97.6
3187.59,97.6
3187.65,97.5
3187.71,97.4
3187.77,97.4
3187.83,97.4
3187.89,97.4
3187.95,97.4
3188.01,97.5
3188.07,97.5
3188.13,97.6
3188.19,97.6
3188.25,97.6
3188.31,97.6
3188.37,97.6
3188.43,97.6
3188.49,97.5
3188.55,97.5
3188.61,97.5
3188.67,97.4
3188.73,97.4
3188.79,97.4
3188.86,97.5
3188.92,97.5
3188.98,97.6
3189.04,97.7
3189.1,97.7
3189.16,97.8
3189.22,97.9
3189.28,98
3189.34,98
3189.4,98
3189.46,98.1
3189.52,98.1
3189.58,98.1
3189.64,98.1
3189.7,98
3189.76,98
3189.82,98
3189.88,98
3189.94,98
3190,98
3190.06,97.9
3190.12,97.9
3190.18,97.9
3190.24,97.9
3190.3,97.9
3190.36,97.9
3190.42,97.9
3190.48,97.9
3190.54,97.9
3190.6,97.9
3190.66,97.9
3190.72,97.9
3190.78,97.9
3190.84,97.9
3190.9,97.9
3190.96,97.8
3191.02,97.8
3191.09,97.8
3191.15,97.8
3191.21,97.8
3191.27,97.8
3191.33,97.8
3191.39,97.8
3191.45,97.7
3191.51,97.7
3191.57,97.7
3191.63,97.7
3191.69,97.7
3191.75,97.6
3191.81,97.6
3191.87,97.5
3191.93,97.5
3191.99,97.5
3192.05,97.5
3192.11,97.5
3192.17,97.5
3192.23,97.5
3192.29,97.5
3192.35,97.5
3192.41,97.5
3192.47,97.6
3192.53,97.6
3192.59,97.6
3192.65,97.7
3192.71,97.7
3192.77,97.8
3192.83,97.8
3192.89,97.8
3192.95,97.9
3193.01,97.9
3193.07,97.9
3193.13,97.9
3193.19,97.9
3193.25,97.8
3193.31,97.8
3193.38,97.7
3193.44,97.7
3193.5,97.5
3193.56,97.3
3193.62,97.1
3193.68,96.7
3193.74,96.3
3193.8,95.9
3193.86,95.4
3193.92,94.9
3193.98,94.6
3194.04,94.3
3194.1,94.3
3194.16,94.5
3194.22,94.8
3194.28,95.2
3194.34,95.6
3194.4,96
3194.46,96.4
3194.52,96.6
3194.58,96.8
3194.64,96.9
3194.7,96.9
3194.76,96.9
3194.82,96.8
3194.88,96.8
3194.94,96.8
3195,96.8
3195.06,96.7
3195.12,96.7
3195.18,96.7
3195.24,96.5
3195.3,96.3
3195.36,96
3195.42,95.6
3195.48,95.1
3195.54,94.6
3195.61,94.2
3195.67,93.9
3195.73,93.7
3195.79,93.7
3195.85,93.9
3195.91,94.2
3195.97,94.6
3196.03,95.1
3196.09,95.5
3196.15,95.9
3196.21,96.2
3196.27,96.5
3196.33,96.7
3196.39,96.9
3196.45,97
3196.51,97.1
3196.57,97.2
3196.63,97.3
3196.69,97.4
3196.75,97.5
3196.81,97.5
3196.87,97.6
3196.93,97.6
3196.99,97.6
3197.05,97.6
3197.11,97.6
3197.17,97.6
3197.23,97.5
3197.29,97.5
3197.35,97.4
3197.41,97.2
